ORIS_Plant_Code,PlantType,cap,OPRNAME,CAPFAC,NAMEPCAP,PLNGENAN,PLNGENOZ,PLNOXAN,PLNOXOZ,PLSO2AN,PLCO2AN,PLCH4AN,PLN2OAN,PLCO2EQA,PLHGAN
401,Hydro,37.5,Los Angeles Department of Water & Power,0.2891,37.5,"94,971","48,513",,,,,,,,
402,Hydro,2.7,Los Angeles Department of Water & Power,0.3649,3.2,"10,229","5,225",,,,,,,,
403,Hydro,6.1,Los Angeles Department of Water & Power,0.23,5.6,"11,281","5,763",,,,,,,,
404,Combined Cycle,306.0,Los Angeles Department of Water & Power,0.0824,1718.8,"1,240,303","756,850",28.0,16.0,3.0,581533.0,21985.0,2198.0,582135.0,
404,Combustion Turbine,204.0,Los Angeles Department of Water & Power,0.0824,1718.8,"1,240,303","756,850",28.0,16.0,3.0,581533.0,21985.0,2198.0,582135.0,
404,O/G Steam,268.1,Los Angeles Department of Water & Power,0.0824,1718.8,"1,240,303","756,850",28.0,16.0,3.0,581533.0,21985.0,2198.0,582135.0,
407,Hydro,37.5,Los Angeles Department of Water & Power,0.2956,37.5,"97,096","49,598",,,,,,,,
408,Combined Cycle,513.0,Los Angeles Department of Water & Power,0.207,1236.1,"2,241,784","415,888",71.0,18.0,5.0,952885.0,36221.0,3622.0,953877.0,
408,Combustion Turbine,43.0,Los Angeles Department of Water & Power,0.207,1236.1,"2,241,784","415,888",71.0,18.0,5.0,952885.0,36221.0,3622.0,953877.0,
409,Hydro,94.5,Pacific Gas & Electric Co,0.4148,94.5,"343,405","175,417",,,,,,,,
410,Hydro,9.0,Pacific Gas & Electric Co,0.5952,9.0,"46,925","23,970",,,,,,,,
412,Hydro,44.0,Pacific Gas & Electric Co,0.3843,44.0,"148,125","75,665",,,,,,,,
413,Hydro,27.3,Pacific Gas & Electric Co,0.42,27.3,"100,439","51,306",,,,,,,,
414,Hydro,11.0,Pacific Gas & Electric Co,0.7784,10.0,"68,189","34,832",,,,,,,,
415,Hydro,72.0,Pacific Gas & Electric Co,0.4793,72.0,"302,325","154,432",,,,,,,,
416,Hydro,25.8,Pacific Gas & Electric Co,0.5587,29.9,"146,341","74,753",,,,,,,,
417,Hydro,36.0,Pacific Gas & Electric Co,0.4299,41.9,"157,783","80,598",,,,,,,,
418,Hydro,9.0,Pacific Gas & Electric Co,0.684,10.0,"59,921","30,609",,,,,,,,
419,Hydro,59.0,Pacific Gas & Electric Co,0.3813,67.2,"224,436","114,645",,,,,,,,
422,Combined Cycle,84.0,City of Pasadena - (CA),0.0279,265.6,"64,961","32,816",7.0,3.0,0.0,38037.0,1444.0,144.0,38076.0,
422,Combustion Turbine,151.60000000000002,City of Pasadena - (CA),0.0279,265.6,"64,961","32,816",7.0,3.0,0.0,38037.0,1444.0,144.0,38076.0,
424,Hydro,17.0,Pacific Gas & Electric Co,0.6314,15.3,"84,621","43,226",,,,,,,,
425,Hydro,122.0,Pacific Gas & Electric Co,0.7357,122.4,"788,857","433,828",,,,,,,,
426,Hydro,6.0,Pacific Gas & Electric Co,0.681,6.1,"36,392","18,590",,,,,,,,
427,Hydro,86.3,Pacific Gas & Electric Co,0.7767,79.2,"538,841","275,248",,,,,,,,
428,Hydro,2.7,Pacific Gas & Electric Co,0.1827,2.7,"4,320","2,207",,,,,,,,
430,Hydro,155.9,Sacramento Municipal Util Dist,0.3357,157.8,"464,031","233,560",,,,,,,,
431,Hydro,156.2,Sacramento Municipal Util Dist,0.4549,161.6,"644,020","348,369",,,,,,,,
432,Hydro,74.1,Sacramento Municipal Util Dist,0.171,74.1,"110,999","56,700",,,,,,,,
433,Hydro,25.5,Sacramento Municipal Util Dist,0.2524,25.5,"56,388","28,804",,,,,,,,
435,Hydro,244.2,Sacramento Municipal Util Dist,0.331,269.2,"780,630","411,419",,,,,,,,
436,Hydro,262.0,Southern California Edison Co,0.5164,276.2,"1,249,345","602,883",,,,,,,,
437,Hydro,405.90000000000003,Pacific Gas & Electric Co,0.4719,644.1,"2,662,843","1,614,625",,,,,,,,
439,Hydro,203.2,Turlock Irrigation District,0.2402,170.8,"359,340","261,485",,,,,,,,
440,Hydro,4.3,Turlock Irrigation District,0.2727,4.5,"10,749","5,491",,,,,,,,
441,Hydro,215.10000000000002,WAPA-- Western Area Power Administration,0.4451,198.6,"774,281","393,390",,,,,,,,
442,Hydro,177.4,WAPA-- Western Area Power Administration,0.1947,154.4,"263,352","191,265",,,,,,,,
443,Hydro,117.0,WAPA-- Western Area Power Administration,0.3473,117.0,"355,962","203,570",,,,,,,,
444,Hydro,16.6,WAPA-- Western Area Power Administration,0.3431,13.4,"40,279","20,575",,,,,,,,
445,Hydro,714.0,WAPA-- Western Area Power Administration,0.3668,714.0,"2,293,987","1,105,137",,,,,,,,
446,Pumped Storage,14.4,WAPA-- Western Area Power Administration,0.0,25.2,"(62,469)","(21,208)",,,,,,,,
447,Hydro,120.0,WAPA-- Western Area Power Administration,0.4039,120.0,"424,552","229,504",,,,,,,,
448,Pumped Storage,401.0,Pacific Gas & Electric Co,0.0,424.0,"(94,960)","79,800",,,,,,,,
450,Hydro,180.0,WAPA-- Western Area Power Administration,0.2375,180.0,"374,420","181,289",,,,,,,,
451,Hydro,140.0,WAPA-- Western Area Power Administration,0.2204,140.0,"270,275","172,879",,,,,,,,
454,Hydro,315.0,Pacific Gas & Electric Co,0.5938,315.0,"1,638,632","833,809",,,,,,,,
455,Hydro,46.7,Pacific Gas & Electric Co,0.6508,46.7,"266,252","136,006",,,,,,,,
457,Hydro,1.4,San Diego Gas & Electric Co,0.2831,1.4,"3,472","1,774",,,,,,,,
460,Combustion Turbine,10.0,Black Hills/Colorado Elec.Util,0.0,30.5,(119),(48),1.0,0.0,0.0,48.0,4.0,1.0,48.0,
464,Combustion Turbine,27.0,Public Service Co of Colorado,0.0146,53.2,"6,817","3,073",16.0,7.0,0.0,5890.0,233.0,25.0,5896.0,
466,Hydro,5.0,Public Service Co of Colorado,0.0428,25.0,"9,380","4,507",,,,,,,,
467,Pumped Storage,360.6,Public Service Co of Colorado,0.0,300.0,"(107,634)","(47,229)",,,,,,,,
469,Combined Cycle,576.0,Public Service Co of Colorado,0.3146,1426.9,"3,932,404","1,796,545",509.0,288.0,10.0,1930744.0,70300.0,7030.0,1932671.0,
469,O/G Steam,352.0,Public Service Co of Colorado,0.3146,1426.9,"3,932,404","1,796,545",509.0,288.0,10.0,1930744.0,70300.0,7030.0,1932671.0,
470,Coal Steam,2070.0,Public Service Co of Colorado,0.5934,1635.3,"8,499,858","3,592,951",4469.0,1932.0,3493.0,9025234.0,2166984.0,314984.0,9099253.0,
471,Combustion Turbine,14.0,Public Service Co of Colorado,0.0056,26.6,"1,302",586,4.0,2.0,0.0,1682.0,68.0,8.0,1684.0,
472,Hydro,1.6,Public Service Co of Colorado,0.3598,1.2,"3,782","1,817",,,,,,,,
473,Hydro,4.1,Public Service Co of Colorado,0.2968,3.0,"7,801","3,748",,,,,,,,
474,Hydro,1.4,Public Service Co of Colorado,0.0825,1.4,"1,012",486,,,,,,,,
476,Hydro,15.0,Public Service Co of Colorado,0.6441,14.4,"81,254","39,043",,,,,,,,
477,Combustion Turbine,43.0,Public Service Co of Colorado,0.0011,251.0,"2,466","1,373",8.0,4.0,0.0,3101.0,117.0,12.0,3105.0,
479,Hydro,2.8,Southern California Edison Co,0.0666,2.9,"1,691",864,,,,,,,,
480,Hydro,2.8,Southern California Edison Co,0.1426,2.9,"3,623","1,851",,,,,,,,
481,Hydro,7.9,Southern California Edison Co,0.1521,7.9,"10,525","5,376",,,,,,,,
482,Hydro,1.9,Southern California Edison Co,0.0001,1.9,1,1,,,,,,,,
483,Hydro,3.1,Southern California Edison Co,0.0,3.1,0,0,,,,,,,,
484,Hydro,5.9,San Diego Gas & Electric Co,0.0,5.9,0,0,,,,,,,,
487,Hydro,4.1,Southern California Edison Co,0.0924,4.1,"3,320","1,696",,,,,,,,
489,Hydro,5.5,Turlock Irrigation District,0.2683,4.4,"10,343","5,283",,,,,,,,
491,Combustion Turbine,1.5,City of Center - (CO),0.0,1.5,0,0,,,,,,,,
492,Coal Steam,416.0,City of Colorado Springs - (CO),0.3283,257.3,"739,964","253,147",1008.0,334.0,201.0,950230.0,207618.0,30184.0,957322.0,
493,O/G Steam,55.0,City of Colorado Springs - (CO),0.0194,61.1,"10,372","9,510",13.0,12.0,0.0,9722.0,368.0,37.0,9732.0,
494,Hydro,5.6,City of Colorado Springs - (CO),0.2905,5.6,"14,251","6,848",,,,,,,,
495,Hydro,1.0,City of Colorado Springs - (CO),0.0965,1.0,845,406,,,,,,,,
502,Combustion Turbine,2.7,Town of Holly - (CO),0.0001,5.5,5,2,0.0,0.0,0.0,7.0,1.0,0.0,7.0,
504,Combustion Turbine,2.2,WAPA-- Western Area Power Administration,0.0,3.7,0,0,,,,,,,,
505,Hydro,17.2,WAPA-- Western Area Power Administration,0.5305,15.0,"69,702","33,493",,,,,,,,
506,Combustion Turbine,14.4,City of La Junta - (CO),0.0,19.0,(733),0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,
507,Combustion Turbine,5.1,City of Las Animas - (CO),0.0,5.6,0,0,,,,,,,,
508,Onshore Wind,5.5,City of Lamar - (CO),0.0178,63.7,"9,950","4,021",,,,,0.0,0.0,,
510,Geothermal,50.0,Pacific Gas & Electric Co,0.5124,78.0,"350,080","155,541",0.0,0.0,0.0,40567.0,,,40567.0,
511,Combustion Turbine,9.2,"San Isabel Electric Assn, Inc",0.0004,12.9,47,19,1.0,0.0,0.0,31.0,3.0,1.0,31.0,
512,Hydro,86.4,WAPA-- Western Area Power Administration,0.2194,86.4,"166,080","79,803",,,,,,,,
513,Hydro,51.599999999999994,WAPA-- Western Area Power Administration,0.3286,45.0,"129,522","62,237",,,,,,,,
514,Hydro,173.2,WAPA-- Western Area Power Administration,0.1957,173.2,"296,887","142,657",,,,,,,,
515,Hydro,5.2,WAPA-- Western Area Power Administration,0.2088,4.5,"8,231","3,955",,,,,,,,
516,Hydro,26.0,WAPA-- Western Area Power Administration,0.3001,26.0,"68,341","32,839",,,,,,,,
517,Hydro,9.3,WAPA-- Western Area Power Administration,0.6521,8.1,"46,269","22,233",,,,,,,,
518,Hydro,86.0,WAPA-- Western Area Power Administration,0.2435,94.5,"201,574","111,412",,,,,,,,
518,Pumped Storage,8.5,WAPA-- Western Area Power Administration,0.2435,94.5,"201,574","111,412",,,,,,,,
519,Hydro,38.2,WAPA-- Western Area Power Administration,0.6372,38.2,"213,228","102,458",,,,,,,,
520,Hydro,5.6,WAPA-- Western Area Power Administration,0.3388,5.6,"16,620","7,986",,,,,,,,
521,Hydro,9.9,WAPA-- Western Area Power Administration,0.3273,9.9,"28,388","13,641",,,,,,,,
525,Coal Steam,882.0,WAPA-- Western Area Power Administration,0.6306,465.4,"2,570,811","1,053,660",738.0,305.0,1863.0,3000151.0,678755.0,98729.0,3023346.0,
527,Coal Steam,100.0,"Tri-State G & T Assn, Inc",0.1054,113.8,"105,047","105,047",239.0,239.0,188.0,168150.0,29348.0,4257.0,169151.0,
531,Hydro,7.2,Pacific Gas & Electric Co,0.4682,7.2,"29,529","15,084",,,,,,,,
533,Combined Cycle,663.0,PowerSouth Energy Cooperative,0.6215,654.0,"3,560,672","1,852,713",207.0,95.0,8.0,1556055.0,59882.0,5993.0,1557697.0,
534,Hydro,10.0,Sacramento Municipal Util Dist,0.1318,10.0,"11,541","5,895",,,,,,,,
535,Combustion Turbine,77.0,Sacramento Municipal Util Dist,0.0033,77.0,"2,195",886,4.0,2.0,0.0,1628.0,61.0,6.0,1629.0,
537,Hydro,10.5,Pacific Gas & Electric Co,0.6529,10.8,"61,767","31,552",,,,,,,,
539,Pumped Storage,29.4,Connecticut Light & Power Co,0.0079,31.0,"2,155","3,015",,,,,,,,
540,Combustion Turbine,17.4,Connecticut Light & Power Co,0.0007,21.8,128,38,2.0,1.0,1.0,240.0,14.0,3.0,241.0,
541,Hydro,8.4,Connecticut Light & Power Co,0.5766,7.2,"36,365","11,914",,,,,,,,
542,Combustion Turbine,95.6,Connecticut Light & Power Co,0.0007,115.0,736,219,8.0,2.0,3.0,975.0,73.0,15.0,978.0,
544,Combustion Turbine,132.5,Connecticut Light & Power Co,0.0,429.6,(532),(211),12.0,5.0,1.0,3466.0,58.0,9.0,3468.0,
546,Combustion Turbine,5.4,Connecticut Light & Power Co,0.0023,495.3,"10,071","8,639",7.0,6.0,10.0,9937.0,577.0,97.0,9959.0,
546,O/G Steam,491.0,Connecticut Light & Power Co,0.0023,495.3,"10,071","8,639",7.0,6.0,10.0,9937.0,577.0,97.0,9959.0,
547,Pumped Storage,1168.0,Western Massachusetts Electric Company,0.0,1168.0,"(272,637)","(121,219)",,,,,,,,
550,Biomass,50.0,Avista Corp,0.6593,57.9,"334,386","128,648",475.0,179.0,56.0,12771.0,315440.0,41386.0,22880.0,
550,Combustion Turbine,6.2,Avista Corp,0.6593,57.9,"334,386","128,648",475.0,179.0,56.0,12771.0,315440.0,41386.0,22880.0,
551,Hydro,1.7,Connecticut Light & Power Co,0.457,2.0,"8,006","2,623",,,,,,,,
552,Hydro,41.5,Connecticut Light & Power Co,0.1891,86.4,"143,101","46,882",,,,,,,,
553,Hydro,28.9,Connecticut Light & Power Co,0.3955,30.5,"105,681","34,622",,,,,,,,
554,Hydro,2.0,Connecticut Light & Power Co,0.3532,1.6,"4,951","1,622",,,,,,,,
557,Combustion Turbine,16.5,Connecticut Light & Power Co,0.0524,20.5,"9,404","3,072",3.0,1.0,0.0,364.0,28.0,6.0,365.0,
557,Hydro,1.6,Connecticut Light & Power Co,0.0524,20.5,"9,404","3,072",3.0,1.0,0.0,364.0,28.0,6.0,365.0,
559,Hydro,8.0,Connecticut Light & Power Co,0.4637,8.0,"32,496","8,320",,,,,,,,
560,Hydro,9.899999999999999,Connecticut Light & Power Co,0.5347,9.0,"42,152","13,809",,,,,,,,
561,Combustion Turbine,16.1,Connecticut Light & Power Co,0.0007,21.8,136,40,1.0,0.0,1.0,170.0,14.0,3.0,170.0,
562,Combustion Turbine,17.2,Connecticut Light & Power Co,0.02,1097.4,"192,666","185,496",155.0,143.0,8.0,135981.0,223.0,44.0,135990.0,
562,O/G Steam,753.0,Connecticut Light & Power Co,0.02,1097.4,"192,666","185,496",155.0,143.0,8.0,135981.0,223.0,44.0,135990.0,
563,Combustion Turbine,148.4,Connecticut Light & Power Co,0.0011,167.2,"1,668",496,11.0,3.0,7.0,2378.0,192.0,38.0,2387.0,
564,Coal Steam,896.0,Orlando Utilities Comm,0.559,1262.0,"6,179,834","2,833,701",0.0,0.0,2631.0,5221202.0,1138237.0,164088.0,5259879.0,
564,Combined Cycle,295.0,Orlando Utilities Comm,0.559,1262.0,"6,179,834","2,833,701",0.0,0.0,2631.0,5221202.0,1138237.0,164088.0,5259879.0,
565,Combustion Turbine,17.4,Connecticut Light & Power Co,0.0005,21.8,95,28,1.0,0.0,0.0,146.0,10.0,2.0,146.0,
566,Nuclear,2087.8,NSTAR Electric Company,0.8832,2162.9,"16,733,398","7,097,819",,,,,,,,
568,Coal Steam,383.0,United Illuminating Co,0.207,1157.9,"2,100,031","1,181,211",73.0,21.0,77.0,420019.0,51130.0,6085.0,421565.0,
568,Combined Cycle,485.0,United Illuminating Co,0.207,1157.9,"2,100,031","1,181,211",73.0,21.0,77.0,420019.0,51130.0,6085.0,421565.0,
568,Combustion Turbine,16.9,United Illuminating Co,0.207,1157.9,"2,100,031","1,181,211",73.0,21.0,77.0,420019.0,51130.0,6085.0,421565.0,
579,Hydro,3.2,Central Hudson Gas & Elec Corp,0.2855,3.2,"8,002","3,423",,,,,,,,
581,Combustion Turbine,15.3,City of Norwich - (CT),0.0015,19.0,251,75,4.0,2.0,1.0,437.0,26.0,5.0,438.0,
583,Hydro,1.0,City of Norwich - (CT),0.3244,1.4,"3,978","1,303",,,,,,,,
584,Hydro,30.0,City of Farmington - (NM),0.2196,30.0,"57,716","27,733",,,,,,,,
585,Hydro,3.8,Imperial Irrigation District,0.1651,5.7,"8,242","4,210",,,,,,,,
586,Hydro,1.0,Imperial Irrigation District,0.1529,2.4,"3,214","1,642",,,,,,,,
589,Biomass,52.0,Green Mountain Power Corp,0.436,59.5,"227,247","88,668",133.0,51.0,1.0,44292.0,245503.0,32221.0,52162.0,
591,Combustion Turbine,50.0,Delmarva Power,0.0005,52.0,232,102,2.0,1.0,2.0,569.0,49.0,10.0,571.0,
592,Combustion Turbine,18.0,Delmarva Power,0.001,18.5,158,69,1.0,0.0,1.0,272.0,22.0,4.0,273.0,
593,Combustion Turbine,15.0,Delmarva Power,0.0222,710.3,"137,839","119,548",61.0,46.0,20.0,112170.0,4321.0,487.0,112297.0,
593,O/G Steam,710.0,Delmarva Power,0.0222,710.3,"137,839","119,548",61.0,46.0,20.0,112170.0,4321.0,487.0,112297.0,
594,Coal Steam,820.0,Delmarva Power,0.0172,804.1,"121,056","93,037",74.0,48.0,246.0,180189.0,53191.0,7755.0,182010.0,
594,Combustion Turbine,16.1,Delmarva Power,0.0172,804.1,"121,056","93,037",74.0,48.0,246.0,180189.0,53191.0,7755.0,182010.0,
597,Combustion Turbine,15.0,Delmarva Power,0.0005,20.0,85,37,2.0,0.0,1.0,433.0,34.0,7.0,434.0,
599,O/G Steam,103.0,City of Dover - (DE),0.0,151.2,4,3,4.0,3.0,0.0,1713.0,0.0,0.0,1713.0,
602,Coal Steam,2546.0,Baltimore Gas & Electric Co,0.1859,1370.2,"2,231,445","1,340,643",999.0,533.0,1499.0,2822330.0,670286.0,97616.0,2845254.0,
607,Combustion Turbine,280.0,Puget Sound Energy Inc,0.0595,376.0,"195,825","173,704",3.0,2.0,0.0,20277.0,5224.0,526.0,20421.0,
609,Combined Cycle,1211.0,Florida Power & Light Co,0.3631,2099.0,"6,676,862","3,078,369",171.0,76.0,13.0,2565118.0,98064.0,9856.0,2567812.0,
612,Combined Cycle,1435.0,Florida Power & Light Co,0.2912,3300.9,"8,419,570","3,950,725",862.0,415.0,20.0,3755235.0,143734.0,14412.0,3759179.0,
612,Combustion Turbine,778.0,Florida Power & Light Co,0.2912,3300.9,"8,419,570","3,950,725",862.0,415.0,20.0,3755235.0,143734.0,14412.0,3759179.0,
613,Combined Cycle,884.0,Florida Power & Light Co,0.0115,4173.7,"421,894","267,883",67.0,42.0,1.0,261909.0,9893.0,997.0,262181.0,
613,Combustion Turbine,1293.6,Florida Power & Light Co,0.0115,4173.7,"421,894","267,883",67.0,42.0,1.0,261909.0,9893.0,997.0,262181.0,
617,Combined Cycle,1260.0,Florida Power & Light Co,0.2686,3062.4,"7,204,963","3,296,942",169.0,77.0,14.0,2745127.0,106734.0,10703.0,2748056.0,
619,Combined Cycle,1212.0,Florida Power & Light Co,0.3837,1915.8,"6,439,926","3,177,546",165.0,78.0,12.0,2419532.0,94518.0,9531.0,2422134.0,
620,Combined Cycle,1913.0,Florida Power & Light Co,0.3823,2534.0,"8,486,422","4,314,438",952.0,476.0,19.0,3779897.0,139544.0,13954.0,3783720.0,
621,Combined Cycle,1147.0,Florida Power & Light Co,0.598,3678.7,"19,270,170","9,275,904",132.0,78.0,11.0,2083592.0,80677.0,8105.0,2085808.0,
621,Nuclear,1604.0,Florida Power & Light Co,0.598,3678.7,"19,270,170","9,275,904",132.0,78.0,11.0,2083592.0,80677.0,8105.0,2085808.0,
621,O/G Steam,788.0,Florida Power & Light Co,0.598,3678.7,"19,270,170","9,275,904",132.0,78.0,11.0,2083592.0,80677.0,8105.0,2085808.0,
622,Hydro,16.8,City of Seattle - (WA),0.199,16.8,"29,293","13,081",,,,,,,,
625,Hydro,18.4,New York State Elec & Gas Corp,0.2832,16.4,"40,690","17,408",,,,,,,,
626,Hydro,1.3,Pacific Gas & Electric Co,0.3515,1.4,"4,311","2,202",,,,,,,,
627,Combustion Turbine,171.0,"Duke Energy Florida, Inc",0.0017,226.8,"3,292","1,719",21.0,11.0,12.0,3891.0,315.0,63.0,3904.0,
628,Coal Steam,2844.0,"Duke Energy Florida, Inc",0.3238,5303.7,"15,044,139","6,928,978",2944.0,1517.0,3200.0,9123753.0,1232496.0,172018.0,9164790.0,
628,Combined Cycle,1632.0,"Duke Energy Florida, Inc",0.3238,5303.7,"15,044,139","6,928,978",2944.0,1517.0,3200.0,9123753.0,1232496.0,172018.0,9164790.0,
632,Hydro,11.5,Pacific Gas & Electric Co,0.1923,12.7,"21,393","10,928",,,,,,,,
634,Combined Cycle,1120.0,"Duke Energy Florida, Inc",0.3384,1969.9,"5,839,478","3,215,535",735.0,384.0,14.0,2738918.0,102822.0,10319.0,2741741.0,
634,Combustion Turbine,175.0,"Duke Energy Florida, Inc",0.3384,1969.9,"5,839,478","3,215,535",735.0,384.0,14.0,2738918.0,102822.0,10319.0,2741741.0,
638,Combustion Turbine,149.0,"Duke Energy Florida, Inc",0.0213,344.7,"64,399","31,714",149.0,74.0,10.0,59021.0,2112.0,233.0,59082.0,
641,Coal Steam,1848.0,Gulf Power Co,0.2479,1228.8,"2,668,010","1,383,593",2152.0,1147.0,1275.0,3067182.0,664738.0,96595.0,3089884.0,
643,Combined Cycle,505.0,Gulf Power Co,0.4461,1001.5,"3,913,387","1,556,151",405.0,159.0,2.0,1648509.0,60660.0,6071.0,1650172.0,
643,Combustion Turbine,32.0,Gulf Power Co,0.4461,1001.5,"3,913,387","1,556,151",405.0,159.0,2.0,1648509.0,60660.0,6071.0,1650172.0,
645,Coal Steam,2767.0,Tampa Electric Co,0.1342,3308.4,"3,889,923","1,549,200",2277.0,923.0,1156.0,3595738.0,390044.0,53465.0,3608580.0,
645,Combustion Turbine,56.0,Tampa Electric Co,0.1342,3308.4,"3,889,923","1,549,200",2277.0,923.0,1156.0,3595738.0,390044.0,53465.0,3608580.0,
645,Solar PV,19.0,Tampa Electric Co,0.1342,3308.4,"3,889,923","1,549,200",2277.0,923.0,1156.0,3595738.0,390044.0,53465.0,3608580.0,
649,Nuclear,4502.0,Georgia Power Co,0.4851,4630.0,"19,674,300","8,374,381",,,,,,,,
663,Coal Steam,464.0,Gainesville Regional Utilities,0.1905,471.0,"786,117","364,992",1388.0,637.0,600.0,838397.0,154876.0,22054.0,843619.0,
663,Combustion Turbine,110.0,Gainesville Regional Utilities,0.1905,471.0,"786,117","364,992",1388.0,637.0,600.0,838397.0,154876.0,22054.0,843619.0,
663,O/G Steam,75.0,Gainesville Regional Utilities,0.1905,471.0,"786,117","364,992",1388.0,637.0,600.0,838397.0,154876.0,22054.0,843619.0,
664,Combined Cycle,112.0,Gainesville Regional Utilities,0.1919,288.7,"485,352","242,840",60.0,30.0,1.0,244157.0,9149.0,915.0,244408.0,
665,Combustion Turbine,32.7,City of Homestead - (FL),0.0,58.4,(512),(266),1.0,1.0,0.0,46.0,5.0,1.0,47.0,
666,Combustion Turbine,317.2,JEA,0.045,538.6,"212,092","104,209",40.0,23.0,1.0,130997.0,5260.0,527.0,131142.0,
667,Coal Steam,586.0,JEA,0.3146,1407.1,"3,878,239","1,835,138",2864.0,1374.0,1917.0,3842296.0,297601.0,45690.0,3852824.0,
667,Combustion Turbine,212.0,JEA,0.3146,1407.1,"3,878,239","1,835,138",2864.0,1374.0,1917.0,3842296.0,297601.0,45690.0,3852824.0,
667,O/G Steam,524.0,JEA,0.3146,1407.1,"3,878,239","1,835,138",2864.0,1374.0,1917.0,3842296.0,297601.0,45690.0,3852824.0,
673,Combined Cycle,30.0,City of Lake Worth - (FL),0.004,146.2,"5,054","3,828",1.0,1.0,0.0,571.0,213.0,25.0,578.0,
673,Combustion Turbine,36.0,City of Lake Worth - (FL),0.004,146.2,"5,054","3,828",1.0,1.0,0.0,571.0,213.0,25.0,578.0,
673,O/G Steam,22.0,City of Lake Worth - (FL),0.004,146.2,"5,054","3,828",1.0,1.0,0.0,571.0,213.0,25.0,578.0,
675,Combined Cycle,105.0,City of Lakeland - (FL),0.1074,158.6,"149,230","100,714",36.0,24.0,0.0,98579.0,3660.0,366.0,98679.0,
675,Combustion Turbine,19.0,City of Lakeland - (FL),0.1074,158.6,"149,230","100,714",36.0,24.0,0.0,98579.0,3660.0,366.0,98679.0,
676,Coal Steam,342.0,City of Lakeland - (FL),0.2535,1416.9,"3,146,756","1,408,525",1162.0,641.0,848.0,1936350.0,273237.0,37984.0,1945425.0,
676,Combined Cycle,338.0,City of Lakeland - (FL),0.2535,1416.9,"3,146,756","1,408,525",1162.0,641.0,848.0,1936350.0,273237.0,37984.0,1945425.0,
676,Combustion Turbine,21.0,City of Lakeland - (FL),0.2535,1416.9,"3,146,756","1,408,525",1162.0,641.0,848.0,1936350.0,273237.0,37984.0,1945425.0,
676,O/G Steam,106.0,City of Lakeland - (FL),0.2535,1416.9,"3,146,756","1,408,525",1162.0,641.0,848.0,1936350.0,273237.0,37984.0,1945425.0,
678,Hydro,1.4,Village of Morrisville - (VT),0.0663,1.8,"1,046",343,,,,,,,,
682,Hydro,155.0,Pacific Gas & Electric Co,0.547,139.5,"668,481","385,830",,,,,,,,
683,Combustion Turbine,290.0,Orlando Utilities Comm,0.0006,342.8,"1,915",941,13.0,8.0,0.0,22573.0,875.0,89.0,22597.0,
688,Combined Cycle,300.0,City of Tallahassee - (FL),0.1619,1113.9,"1,579,301","774,648",98.0,45.0,3.0,672941.0,28342.0,2834.0,673717.0,
688,Combustion Turbine,166.0,City of Tallahassee - (FL),0.1619,1113.9,"1,579,301","774,648",98.0,45.0,3.0,672941.0,28342.0,2834.0,673717.0,
689,Combined Cycle,226.0,Connexus Energy,0.4239,350.1,"1,300,167","592,282",124.0,57.0,3.0,503325.0,22452.0,2245.0,503940.0,
690,Hydro,43.5,Florida Power & Light Co,0.3156,73.5,"203,197","70,970",,,,,,,,
692,Onshore Wind,6.1000000000000005,WAPA-- Western Area Power Administration,0.1739,10.2,"15,534","6,124",,,,,,,,
696,Combustion Turbine,19.0,"Florida Keys El Coop Assn, Inc",0.0,25.0,(260),(136),2.0,1.0,0.0,93.0,8.0,2.0,93.0,
698,Combustion Turbine,13.5,Trenton Municipal Utilities - (MO),0.0008,13.5,90,40,2.0,1.0,0.0,83.0,7.0,1.0,83.0,
702,Hydro,189.1,Georgia Power Co,0.334,173.0,"506,152","221,385",,,,,,,,
703,Coal Steam,6464.0,Georgia Power Co,0.3543,3540.4,"10,987,087","6,535,358",5732.0,2186.0,9231.0,12196339.0,2620628.0,381269.0,12285906.0,
704,Hydro,9.6,Georgia Power Co,0.5923,6.0,"31,133","10,874",,,,,,,,
706,Hydro,6.300000000000001,Georgia Power Co,0.2949,5.4,"13,951","4,873",,,,,,,,
707,Hydro,38.6,Georgia Power Co,0.3903,44.6,"152,488","66,697",,,,,,,,
708,Coal Steam,1680.0,Georgia Power Co,0.0135,953.0,"112,595","(2,708)",212.0,0.0,25.0,177236.0,37559.0,5471.0,178521.0,
710,Combined Cycle,2470.0,Georgia Power Co,0.6316,3446.8,"19,071,850","8,353,299",486.0,208.0,40.0,7739108.0,292956.0,29299.0,7747135.0,
